adjacent_land_output_valid_pixel_count,adjacent_land_transfer_absolute_sum_vs_reference,adjacent_land_transfer_comparison_pixel_count,adjacent_land_transfer_mean_vs_reference,adjacent_land_transfer_sum_vs_reference,allocated_radiance_over_water,allocated_radiance_over_water_share,allocated_radiance_total,allocation_proxy,array_shape,boundary_pixel_count,city_id,cutout_role,denominator_epsilon_reference,denominator_epsilon_relative,denominator_floor_pixel_count,denominator_instability_pixel_count,denominator_instability_threshold_relative,edge_padding,exact_conservation_assumed,fine_pixel_area_m2,formula,insufficient_proxy_threshold,interpretation,invalid_proxy_neighborhood_pixel_count,invalid_radiance_neighborhood_pixel_count,kernel_configuration,kernel_mass,kernel_parameter_name,kernel_parameter_value,kernel_resolution_m,kernel_semantics,kernel_shape,kernel_type,method_class,minimum_cell_proxy_support_fraction,minimum_valid_kernel_support_fraction,native_cell_count,negative_preclip_output_pixel_count,negative_radiance_input_pixel_count,negative_radiance_policy,operator_consistency_bias,operator_consistency_mae,operator_consistency_nmae_by_source_mean_absolute,operator_consistency_rmse,operator_consistency_sample_count,operator_consistency_source_mean_absolute,operator_name,output_nodata,overlap_record_count,positive_radiance_authority_insufficient_support_share,positive_radiance_authority_on_insufficient_proxy_support,positive_radiance_authority_total,positive_source_radiance_authority_over_water,positive_source_radiance_authority_over_water_share,positive_source_radiance_authority_total,proxy_mean_after_normalization,proxy_mean_before_normalization,proxy_normalization_divisor,proxy_normalization_support_pixel_count,radiance_quality,sigma_m,support_definition,support_fraction_tolerance,support_radius_m,truncate_sigma,valid_output_fraction,valid_output_pixel_count,water_output_valid_pixel_count,water_variant
0,,0,,,0.0,0.0,626412.2173805237,s2_only_ablation,"[100, 100]",0,india_delhi,dense_building,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-1.4238904224395752,3.9785078395843505,0.06449808243859835,4.807876572940276,10000,61.68412593307495,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,616841.3125,0.0,0.0,616841.2593307495,1.1893435041078217,0.4103521472815744,0.34502408166477433,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,combined_soft
0,,0,,,0.0,0.0,626406.6770925522,s2_only_ablation,"[100, 100]",0,india_delhi,dense_building,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-1.4238052577972413,3.9785930614471434,0.06449946402359293,4.807930189283483,10000,61.68412593307495,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,616841.3125,0.0,0.0,616841.2593307495,1.1868143060960394,0.41038278754588314,0.3457851696451892,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,combined_hard_persistent_sensitivity_only
0,,0,,,0.0,0.0,626520.8176369667,s2_only_ablation,"[100, 100]",0,india_delhi,dense_building,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-1.4339410743713379,3.98066240234375,0.06453301140495409,4.812390473342679,10000,61.68412593307495,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,616841.3125,0.0,0.0,616841.2593307495,1.1894793323999897,0.41047044150270995,0.34508412567510693,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,soft_with_mapped_infrastructure_override
0,,,,,0.0,0.0,630029.2122850418,s2_only_ablation,"[100, 100]",0,india_delhi,dense_building,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,gaussian_fwhm_750m,1.0,fwhm_m,750.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[257, 257]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-1.7429852678298157,4.540023641256629,0.07368051249698962,5.424908996093187,9604,61.61769900069739,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,616841.3125,0.0,0.0,616841.2593307495,1.1893435041078217,0.4103521472815744,0.34502408166477433,372100,strict,318.49567510800716,,1e-06,1280.0,4.0,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,638742.2575244904,s2_only_ablation,"[100, 100]",0,india_delhi,dense_building,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,gaussian_fwhm_1000m,1.0,fwhm_m,1000.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[341, 341]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,,,,,0,,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,616841.3125,0.0,0.0,616841.2593307495,1.1893435041078217,0.4103521472815744,0.34502408166477433,372100,strict,424.66090014400953,,1e-06,1700.0,4.0,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,652383.249715805,s2_only_ablation,"[100, 100]",0,india_delhi,dense_building,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,gaussian_fwhm_1500m,1.0,fwhm_m,1500.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[511, 511]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,,,,,0,,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,616841.3125,0.0,0.0,616841.2593307495,1.1893435041078217,0.4103521472815744,0.34502408166477433,372100,strict,636.9913502160143,,1e-06,2550.0,4.0,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,647739.1224632263,built_form_primary,"[100, 100]",,india_delhi,dense_building,,,,,,,False,100.0,,,diagnostic only; lower allocated-water radiance does not select a winner,,,native_vnp_footprint,,,,,actual_projected_source_cell_polygon_area_overlap_major_sensitivity,,native_vnp_footprint,native_footprint_allocation,1.0,,9,,,,0.2936653834250238,0.3599112505714099,0.005774741791854297,0.4283020527102215,9,62.32508111082845,native_vnp_footprint_area_overlap_sensitivity,,17753,,,,0.0,0.0,616841.2593307495,1.4396469016243008,0.2956696708901147,0.20537652313260124,372100,strict,,,1e-06,,,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,616799.7821292877,s2_only_ablation,"[100, 100]",,india_delhi,dense_building,,,,,,,False,100.0,,,diagnostic only; lower allocated-water radiance does not select a winner,,,native_vnp_footprint,,,,,actual_projected_source_cell_polygon_area_overlap_major_sensitivity,,native_vnp_footprint,native_footprint_allocation,1.0,,9,,,,0.3243839753170808,0.340782785995139,0.005467827387300035,0.38635819857229864,9,62.32508121720619,native_vnp_footprint_area_overlap_sensitivity,,17753,,,,0.0,0.0,616841.2593307495,1.1893435041078217,0.4103521472815744,0.34502408166477433,372100,strict,,,1e-06,,,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,156168.39310264587,uniform_normalized_convolution,"[100, 100]",0,india_delhi,sparse_built,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,uniform_baseline,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-2.034524409389496,2.099988446712494,0.14272097916815166,2.563259158242972,10000,14.71394366092682,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,147139.4375,0.0,0.0,147139.4366092682,1.0,1.0,1.0,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,not_applicable
0,,,,,0.0,0.0,149865.05298137665,built_form_primary,"[100, 100]",0,india_delhi,sparse_built,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-0.43443015565872195,1.05308940782547,0.07157084681668115,1.3423458672217192,10000,14.71394366092682,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,147139.4375,0.0,0.0,147139.4366092682,1.1660192319824472,0.23965403774142008,0.20553180738301774,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,no_water_prior
0,,0,,,0.0,0.0,149867.48245716095,built_form_primary,"[100, 100]",0,india_delhi,sparse_built,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-0.434469867515564,1.0531503355026246,0.07157498762886302,1.342429689500281,10000,14.71394366092682,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,147139.4375,0.0,0.0,147139.4366092682,1.1659777286694404,0.2396209384312363,0.2055107305317084,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,persistent_only_soft
0,,0,,,0.0,0.0,149865.0961766243,built_form_primary,"[100, 100]",0,india_delhi,sparse_built,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-0.43459422664642333,1.0531869230270385,0.07157747421745253,1.3424803730058448,10000,14.71394366092682,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,147139.4375,0.0,0.0,147139.4366092682,1.1659849485118234,0.23949020379036465,0.20539733835104776,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,spectral_only_soft
0,,0,,,0.0,0.0,149867.5220117569,built_form_primary,"[100, 100]",0,india_delhi,sparse_built,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-0.4346326499938965,1.053247617149353,0.07158159915660638,1.342564040586041,10000,14.71394366092682,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,147139.4375,0.0,0.0,147139.4366092682,1.1659424996990344,0.239457213363218,0.20537652313260124,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,combined_soft
0,,0,,,0.0,0.0,149865.0961766243,built_form_primary,"[100, 100]",0,india_delhi,sparse_built,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-0.43459422664642333,1.0531869230270385,0.07157747421745253,1.3424803730058448,10000,14.71394366092682,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,147139.4375,0.0,0.0,147139.4366092682,1.1659849485118234,0.23949020379036465,0.20539733835104776,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,combined_hard_persistent_sensitivity_only
0,,0,,,0.0,0.0,149865.05298137665,built_form_primary,"[100, 100]",0,india_delhi,sparse_built,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-0.43443015565872195,1.05308940782547,0.07157084681668115,1.3423458672217192,10000,14.71394366092682,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,147139.4375,0.0,0.0,147139.4366092682,1.1660192319824472,0.23965403774142008,0.20553180738301774,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,soft_with_mapped_infrastructure_override
0,,,,,0.0,0.0,148950.6168487072,built_form_primary,"[100, 100]",0,india_delhi,sparse_built,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,gaussian_fwhm_750m,1.0,fwhm_m,750.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[257, 257]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-1.2420221524951558,1.5388663266907627,0.10476377498028544,1.7668069724034736,9604,14.688916345180843,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,147139.4375,0.0,0.0,147139.4366092682,1.1659424996990344,0.239457213363218,0.20537652313260124,372100,strict,318.49567510800716,,1e-06,1280.0,4.0,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,153399.6319451332,built_form_primary,"[100, 100]",0,india_delhi,sparse_built,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,gaussian_fwhm_1000m,1.0,fwhm_m,1000.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[341, 341]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,,,,,0,,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,147139.4375,0.0,0.0,147139.4366092682,1.1659424996990344,0.239457213363218,0.20537652313260124,372100,strict,424.66090014400953,,1e-06,1700.0,4.0,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,169536.10193681717,built_form_primary,"[100, 100]",0,india_delhi,sparse_built,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,gaussian_fwhm_1500m,1.0,fwhm_m,1500.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[511, 511]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,,,,,0,,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,147139.4375,0.0,0.0,147139.4366092682,1.1659424996990344,0.239457213363218,0.20537652313260124,372100,strict,636.9913502160143,,1e-06,2550.0,4.0,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,140786.4545969963,s2_only_ablation,"[100, 100]",0,india_delhi,sparse_built,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-0.7254759678840638,1.3868413363456726,0.09425354400591178,2.015930635866055,10000,14.71394366092682,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,147139.4375,0.0,0.0,147139.4366092682,1.1842606483024236,0.41023906817527084,0.346409440773622,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,no_water_prior
0,,0,,,0.0,0.0,140797.79790115356,s2_only_ablation,"[100, 100]",0,india_delhi,sparse_built,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-0.7276561765670776,1.3866789403915405,0.09424250713110278,2.016552202960706,10000,14.71394366092682,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,147139.4375,0.0,0.0,147139.4366092682,1.1872043967786832,0.41011531733184675,0.34544625142987945,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,persistent_only_soft
0,,0,,,0.0,0.0,140790.58406877518,s2_only_ablation,"[100, 100]",0,india_delhi,sparse_built,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-0.7261723511695862,1.3867963839530946,0.09425048891792083,2.0161125956758443,10000,14.71394366092682,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,147139.4375,0.0,0.0,147139.4366092682,1.186162851653979,0.41015752421628443,0.3457851696451892,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,spectral_only_soft
0,,0,,,0.0,0.0,140800.76388978958,s2_only_ablation,"[100, 100]",0,india_delhi,sparse_built,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-0.7281660698890686,1.3866608025550842,0.09424127443395006,2.0166995993102397,10000,14.71394366092682,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,147139.4375,0.0,0.0,147139.4366092682,1.1884285319897876,0.4100364597514472,0.34502408166477433,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,combined_soft
0,,0,,,0.0,0.0,140790.58406877518,s2_only_ablation,"[100, 100]",0,india_delhi,sparse_built,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-0.7261723511695862,1.3867963839530946,0.09425048891792083,2.0161125956758443,10000,14.71394366092682,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,147139.4375,0.0,0.0,147139.4366092682,1.186162851653979,0.41015752421628443,0.3457851696451892,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,combined_hard_persistent_sensitivity_only
0,,0,,,0.0,0.0,140799.79492855072,s2_only_ablation,"[100, 100]",0,india_delhi,sparse_built,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-0.7280692776679992,1.3866152297019958,0.0942381771777597,2.0166443150378126,10000,14.71394366092682,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,147139.4375,0.0,0.0,147139.4366092682,1.1884811308867458,0.4101259780653648,0.34508412567510693,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,soft_with_mapped_infrastructure_override
0,,,,,0.0,0.0,140496.13023662567,s2_only_ablation,"[100, 100]",0,india_delhi,sparse_built,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,gaussian_fwhm_750m,1.0,fwhm_m,750.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[257, 257]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,-1.8747267795572278,1.9994507488336528,0.13611969064618132,2.501984645589912,9604,14.688916345180843,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,147139.4375,0.0,0.0,147139.4366092682,1.1884285319897876,0.4100364597514472,0.34502408166477433,372100,strict,318.49567510800716,,1e-06,1280.0,4.0,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,143861.3212761879,s2_only_ablation,"[100, 100]",0,india_delhi,sparse_built,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,gaussian_fwhm_1000m,1.0,fwhm_m,1000.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[341, 341]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,,,,,0,,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,147139.4375,0.0,0.0,147139.4366092682,1.1884285319897876,0.4100364597514472,0.34502408166477433,372100,strict,424.66090014400953,,1e-06,1700.0,4.0,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,158816.05712747574,s2_only_ablation,"[100, 100]",0,india_delhi,sparse_built,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,gaussian_fwhm_1500m,1.0,fwhm_m,1500.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[511, 511]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,,,,,0,,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,147139.4375,0.0,0.0,147139.4366092682,1.1884285319897876,0.4100364597514472,0.34502408166477433,372100,strict,636.9913502160143,,1e-06,2550.0,4.0,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,151256.28981351852,built_form_primary,"[100, 100]",,india_delhi,sparse_built,,,,,,,False,100.0,,,diagnostic only; lower allocated-water radiance does not select a winner,,,native_vnp_footprint,,,,,actual_projected_source_cell_polygon_area_overlap_major_sensitivity,,native_vnp_footprint,native_footprint_allocation,1.0,,9,,,,0.07517778542306688,0.09767177535427941,0.0065578283245561345,0.11200207315111628,9,14.893920749425888,native_vnp_footprint_area_overlap_sensitivity,,17761,,,,0.0,0.0,147139.4366092682,1.1659424996990344,0.239457213363218,0.20537652313260124,372100,strict,,,1e-06,,,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,140250.2611221075,s2_only_ablation,"[100, 100]",,india_delhi,sparse_built,,,,,,,False,100.0,,,diagnostic only; lower allocated-water radiance does not select a winner,,,native_vnp_footprint,,,,,actual_projected_source_cell_polygon_area_overlap_major_sensitivity,,native_vnp_footprint,native_footprint_allocation,1.0,,9,,,,0.08282067854371336,0.08282067854371336,0.005560703690838927,0.09329386082798231,9,14.893920472719604,native_vnp_footprint_area_overlap_sensitivity,,17761,,,,0.0,0.0,147139.4366092682,1.1884285319897876,0.4100364597514472,0.34502408166477433,372100,strict,,,1e-06,,,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,338882.9841156006,uniform_normalized_convolution,"[100, 100]",0,india_delhi,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,uniform_baseline,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,2.4300940210342405,6.466717951774597,0.1817397424109649,7.9476131789564555,10000,35.5822995344162,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,355823.0,0.0,0.0,355822.995344162,1.0,1.0,1.0,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,not_applicable
0,,,,,0.0,0.0,311167.13874673843,built_form_primary,"[100, 100]",0,india_delhi,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,2.7370948962211608,6.199109617519379,0.17421891498393535,7.740413447868395,10000,35.5822995344162,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,355823.0,0.0,0.0,355822.995344162,1.02991986674804,0.2116812898757152,0.20553180738301774,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,no_water_prior
